Customer_ID,Customer_Name,Gender,Age,City,Province,Occupation,Education_Level,Marital_Status,Account_Number,Account_Type,Account_Open_Date,Branch_Name,Monthly_Income,Credit_Score,Loan_Status,Loan_Amount,Loan_Type,Interest_Rate,EMI_Amount,Account_Balance,Monthly_Deposit,Monthly_Withdrawal,Debit_Card_Usage,Credit_Card_Usage,Online_Banking_Usage,Mobile_Banking_Usage,Transaction_Count,Average_Transaction,ATM_Visits,FD_Amount,Insurance_Premium,Investment_Amount,Customer_Segment,Customer_Satisfaction,Complaint_Count,Last_Transaction_Date,Risk_Category,Churn_Status,Relationship_Manager
C0603,Customer_603,Female,28,Butwal,Gandaki,Business,+2,Married,ACC100604,Current,2019-12-17 08:21:16.312,Kathmandu Branch,233504,768,Closed,1330451,Personal,14.1,37198,554324,126686,119959,63,78,Yes,No,68,17199,14,108521,32129,1301106,Corporate,1,6,2025-08-06 08:21:16.312,Low,Yes,RM_D
C0069,Customer_69,Male,45,Biratnagar,Bagmati,Doctor,PhD,Unmarried,ACC100070,Fixed Deposit,2021-03-14 08:21:16.234,Butwal Branch,45879,691,Closed,1849409,Business,7.04,19367,745830,77390,26701,2,45,Yes,No,158,41859,25,543936,35279,1950152,Corporate,1,5,2025-10-08 08:21:16.234,Medium,No,RM_A
C0954,Customer_954,Female,32,Kathmandu,Gandaki,Teacher,+2,Married,ACC100955,Fixed Deposit,2022-04-06 08:21:16.358,Chitwan Branch,243083,758,,0,Personal,12.52,18245,991281,107684,30867,14,86,Yes,Yes,58,43329,21,130914,13168,631278,VIP,5,3,2026-05-10 08:21:16.358,Medium,Yes,RM_C
C0285,Customer_285,Female,43,Kathmandu,Lumbini,Student,PhD,Unmarried,ACC100286,Current,2024-11-07 08:21:16.265,Bhaktapur Branch,50054,719,Closed,1430240,Personal,7.7,47530,867607,13356,117523,28,18,No,Yes,15,17122,7,523759,47075,1838949,Corporate,2,4,2025-06-25 08:21:16.265,Low,Yes,RM_D
C0866,Customer_866,Female,56,Pokhara,Bagmati,Banker,+2,Married,ACC100867,Current,2026-03-21 08:21:16.347,Kathmandu Branch,169027,-999,Closed,2073394,Education,10.18,32473,225111,64436,85112,7,54,No,Yes,161,29457,30,534098,20024,1196199,Retail,2,0,2026-04-06 08:21:16.347,Medium,Yes,RM_B
C0435,Customer_435,Female,34,Lalitpur,Gandaki,Student,Master,Married,ACC100436,Fixed Deposit,2021-10-14 08:21:16.286,Bhaktapur Branch,193435,665,,0,Education,14.82,40793,500281,58037,83590,7,17,Yes,Yes,162,34543,4,710879,13760,62971,Retail,5,10,2026-04-10 08:21:16.286,Medium,No,RM_A
C0154,Customer_154,Female,47,Chitwan,Lumbini,Doctor,Bachelor,Unmarried,ACC100155,Current,2020-11-21 08:21:16.246,Bhaktapur Branch,170686,578,,0,Education,11.59,43871,1486801,127390,105146,8,26,Yes,Yes,160,20325,5,132678,40981,1892634,Retail,1,8,2026-03-29 08:21:16.246,Low,Yes,RM_C
C0076,Customer_76,Female,56,Chitwan,Lumbini,Business,PhD,Married,ACC100077,Fixed Deposit,2024-02-19 08:21:16.235,Biratnagar Branch,158713,696,Active,747516,Education,14.41,11274,1155525,148784,45067,3,19,Yes,No,89,5004,8,616654,47247,1699723,VIP,4,6,2026-06-07 08:21:16.235,High,Yes,RM_B
C0789,Customer_789,Male,44,Biratnagar,Lumbini,Analyst,+2,Unmarried,ACC100790,Fixed Deposit,2020-07-07 08:21:16.336,Chitwan Branch,205918,706,Active,1902100,Personal,9.05,8803,1865241,66820,46523,64,52,No,No,177,7771,1,292425,45019,784030,VIP,4,6,2026-01-23 08:21:16.336,Medium,Yes,RM_C
C0581,Customer_581,Female,36,Biratnagar,Bagmati,Student,Bachelor,Unmarried,ACC100582,Savings,2025-03-11 08:21:16.310,Butwal Branch,144775,728,Closed,1943412,Business,13.46,40765,461865,125994,4944,66,85,No,Yes,170,11109,9,787055,16606,1820193,Corporate,1,2,2025-11-03 08:21:16.310,Low,Yes,RM_A
C0447,Customer_447,Female,23,Chitwan,Gandaki,Engineer,Master,Unmarried,ACC100448,Current,2022-09-05 08:21:16.288,Pokhara Branch,128289,672,,0,Personal,7.91,30088,1052872,102907,64839,67,89,Yes,No,41,13588,0,698106,10020,859524,VIP,5,5,2026-01-24 08:21:16.288,Medium,Yes,RM_A
C0189,Customer_189,Male,54,Chitwan,Koshi,Analyst,Bachelor,Unmarried,ACC100190,Current,2023-11-18 08:21:16.252,Biratnagar Branch,187381,751,Active,2332604,Education,11.0,10239,1523432,137383,104963,77,81,No,Yes,128,2620,12,389289,11235,1036373,Retail,5,5,2025-12-19 08:21:16.252,Low,No,RM_B
C0272,Customer_272,Male,31,Bhaktapur,Bagmati,Banker,PhD,Unmarried,ACC100273,Savings,2021-04-23 08:21:16.263,Lalitpur Branch,225645,713,Active,2199516,Business,8.41,32857,460874,69972,76185,32,70,Yes,Yes,40,33892,16,453569,27074,1948131,Retail,1,5,2025-06-24 08:21:16.263,High,Yes,RM_B
C0237,Customer_237,Female,64,Chitwan,Gandaki,Student,+2,Married,ACC100238,Fixed Deposit,2022-07-25 08:21:16.259,Lalitpur Branch,140928,814,,0,Personal,14.6,47990,1836024,139125,17037,24,47,No,No,83,20030,2,985899,7047,1563743,Corporate,2,1,2025-06-26 08:21:16.259,Low,No,RM_D
C0488,Customer_488,Female,27,Lalitpur,Bagmati,Teacher,Bachelor,Unmarried,ACC100489,Savings,2023-05-07 08:21:16.295,Biratnagar Branch,186236,639,,0,Home,9.43,11696,645890,122224,113711,35,42,No,No,48,1439,14,200268,20094,1425238,VIP,4,4,2026-05-03 08:21:16.295,Medium,Yes,RM_B
C0560,Customer_560,Female,36,Pokhara,Koshi,Banker,,Unmarried,ACC100561,Savings,2025-01-30 08:21:16.307,Butwal Branch,204622,511,Closed,991091,Personal,7.14,10660,1752138,58370,74681,83,61,Yes,No,3,21958,30,696850,1111,1282719,Retail,5,7,2026-03-06 08:21:16.307,Low,No,RM_A
C0118,Customer_118,Female,34,Butwal,Koshi,Student,Master,Unmarried,ACC100119,Savings,2025-08-10 08:21:16.242,Butwal Branch,55470,773,Active,2505645,Home,11.13,30550,1998925,49762,45783,7,75,Yes,Yes,187,2712,25,629842,48848,1444973,Corporate,5,7,2025-11-11 08:21:16.242,Low,No,RM_C
C0881,Customer_881,Male,25,Lalitpur,Bagmati,Engineer,Master,Unmarried,ACC100882,Current,2021-09-17 08:21:16.349,Butwal Branch,171652,755,Active,2937791,Education,7.77,9838,535277,51094,119053,54,5,No,Yes,114,10968,19,91307,35280,136387,Retail,4,0,2026-04-20 08:21:16.349,High,Yes,RM_C
C0513,Customer_513,Female,64,Lalitpur,Lumbini,Analyst,Bachelor,Unmarried,ACC100514,Fixed Deposit,2022-01-17 08:21:16.299,Kathmandu Branch,173811,666,Closed,611417,Education,11.47,20645,1023033,7883,1895,14,19,Yes,Yes,17,2174,1,982256,23730,1545624,VIP,3,6,2026-01-08 08:21:16.299,High,Yes,RM_A
C0598,Customer_598,Female,60,Lalitpur,Koshi,Student,+2,Unmarried,ACC100599,Savings,2026-04-20 08:21:16.312,Kathmandu Branch,123541,560,Closed,1481529,Home,9.05,13496,199463,48653,39723,21,75,No,No,103,8470,8,129509,31710,1687619,Retail,3,5,2026-01-06 08:21:16.312,Low,Yes,RM_D
C0644,Customer_644,Male,32,Chitwan,Gandaki,Teacher,Bachelor,Unmarried,ACC100645,Fixed Deposit,2025-06-11 08:21:16.317,Chitwan Branch,187294,-999,,0,Personal,13.72,18699,345053,26275,72012,73,10,Yes,No,57,19347,19,192682,30133,67232,VIP,4,8,2026-05-24 08:21:16.317,Medium,Yes,RM_C
C0127,Customer_127,Male,31,Lalitpur,Lumbini,Doctor,Master,Married,ACC100128,Savings,2022-08-21 08:21:16.243,Lalitpur Branch,51840,677,,0,Education,8.4,42761,135065,35936,112678,74,85,No,No,13,44437,5,363244,32709,1280291,Corporate,1,8,2026-05-17 08:21:16.243,Low,No,RM_A
C0117,Customer_117,Female,43,Kathmandu,Koshi,Student,+2,Married,ACC100118,Current,2021-12-27 08:21:16.242,Lalitpur Branch,127438,494,Closed,2568810,Education,10.56,3016,1938772,25324,92035,61,89,Yes,No,122,49118,0,497889,29193,1052008,VIP,3,7,2025-09-21 08:21:16.242,Medium,Yes,RM_D
C0474,Customer_474,Male,32,Bhaktapur,Bagmati,Engineer,PhD,Unmarried,ACC100475,Fixed Deposit,2021-02-11 08:21:16.293,Chitwan Branch,140936,617,Closed,788603,Home,12.98,35774,535892,6828,93718,20,66,Yes,No,112,32950,21,608698,115,92263,VIP,5,3,2025-10-04 08:21:16.293,Low,No,RM_C
C0622,Customer_622,Male,62,Bhaktapur,Bagmati,Banker,Bachelor,Married,ACC100623,Current,2023-05-30 08:21:16.315,Lalitpur Branch,216367 NPR,845,,0,Business,6.54,26657,"NPR 1,919,008.00",73021,19910,69,15,Yes,No,194,13151,24,541664,8434,1277882,VIP,2,7,2025-12-26 08:21:16.315,High,Yes,RM_B
C0058,Customer_58,Male,30,Chitwan,Gandaki,Banker,+2,Unmarried,ACC100059,Current,2025-07-04 08:21:16.232,Lalitpur Branch,52933,794,Active,1954468,Home,9.71,39647,314093,107733,27928,39,63,Yes,Yes,104,41810,7,396693,10837,1952922,Retail,2,4,2025-09-21 08:21:16.232,Medium,No,RM_B
C0729,Customer_729,Female,64,Bhaktapur,Gandaki,Student,Master,Married,ACC100730,Savings,2023-12-23 08:21:16.328,Butwal Branch,195026,815,,0,Business,10.91,32045,956541,68613,26785,36,13,No,No,43,41970,10,514879,5616,459690,Corporate,3,0,2025-09-22 08:21:16.328,Low,No,RM_B
C0981,Customer_981,Male,25,Pokhara,Gandaki,Doctor,Bachelor,Married,ACC100982,Savings,2020-02-04 08:21:16.361,Lalitpur Branch,79221,636,Active,423612,Business,6.96,42529,1697122,13760,71461,93,19,No,No,72,14266,11,38435,49364,1828594,Corporate,4,1,2025-08-22 08:21:16.361,Medium,No,RM_D
C0370,Customer_370,Male,37,Lalitpur,Bagmati,Business,+2,Unmarried,ACC100371,Fixed Deposit,2024-11-02 08:21:16.277,Biratnagar Branch,146617,737,Active,1382343,Education,12.29,3230,47210,96938,119595,84,17,Yes,No,78,14424,16,376291,32790,160707,VIP,1,9,2026-01-11 08:21:16.277,High,No,RM_C
C0269,Customer_269,Female,39,Lalitpur,Lumbini,Engineer,Master,Unmarried,ACC100270,Fixed Deposit,2021-01-17 08:21:16.262,Biratnagar Branch,190425,507,,0,Personal,8.15,37988,490476,95163,15694,29,39,No,No,147,19129,16,323188,35077,476594,Corporate,5,0,2026-04-06 08:21:16.262,High,Yes,RM_C
C0047,Customer_47,Male,25,Pokhara,Bagmati,Banker,+2,Unmarried,ACC100048,Current,2020-05-25 08:21:16.231,Pokhara Branch,152214,563,Active,227465,Business,8.1,29128,309034,79291,81765,90,87,No,Yes,77,28220,11,927447,21191,1759057,Retail,3,10,2026-05-27 08:21:16.231,High,Yes,RM_A
C0350,Customer_350,Female,43,Butwal,Gandaki,Analyst,+2,Married,ACC100351,Fixed Deposit,2025-12-11 08:21:16.274,Bhaktapur Branch,182190,766,Active,2798021,Business,15.99,17877,1256731,16422,40458,8,85,Yes,No,161,11734,0,490621,4273,1321973,VIP,3,2,2025-06-23 08:21:16.274,High,Yes,RM_C
C0196,Customer_196,Female,24,Chitwan,Gandaki,Analyst,PhD,Unmarried,ACC100197,Fixed Deposit,2024-03-26 08:21:16.253,Biratnagar Branch,214844,500,Closed,2000392,Business,15.97,29746,1739933,120325,68766,82,11,No,Yes,157,27566,27,63202,17988,182524,Corporate,4,3,2025-10-18 08:21:16.253,High,No,RM_C
C0103,Customer_103,Male,41,Pokhara,Gandaki,Business,PhD,Married,ACC100104,Current,2025-07-28 08:21:16.240,Pokhara Branch,235306,568,Active,2089739,Vehicle,14.28,4999,1359312,38557,22418,16,6,No,No,104,20383,28,743048,6096,168907,VIP,1,8,2025-12-29 08:21:16.240,High,Yes,RM_D
C0900,Customer_900,Male,53,Chitwan,Lumbini,Banker,PhD,Unmarried,ACC100901,Fixed Deposit,2025-08-06 08:21:16.351,Kathmandu Branch,53884 NPR,555,,0,Home,7.51,39828,"NPR 969,322.00",108478,16023,15,50,No,No,115,49498,0,661368,15021,606389,Corporate,1,3,2025-06-29 08:21:16.351,Low,Yes,RM_D
C0746,Customer_746,Female,45,Kathmandu,Koshi,Student,Bachelor,Unmarried,ACC100747,Savings,2021-06-07 08:21:16.330,Chitwan Branch,165176,549,,0,Education,12.59,38063,1097029,29843,12267,59,1,No,Yes,186,27567,17,682679,16855,607888,VIP,1,9,2026-02-21 08:21:16.330,High,No,RM_B
C0894,Customer_894,Male,-5,Biratnagar,Koshi,Doctor,Bachelor,Married,ACC100895,Current,2023-10-29 08:21:16.351,Kathmandu Branch,241658,811,Active,1223562,Business,15.03,18219,931521,149163,117445,62,0,Yes,No,32,20763,6,842650,29733,1299051,Corporate,3,7,2025-09-23 08:21:16.351,Medium,Yes,RM_C
C0264,Customer_264,Female,30,Pokhara,Bagmati,Engineer,+2,Married,ACC100265,Current,2025-02-27 08:21:16.262,Lalitpur Branch,121520,826,Active,2878898,Home,14.11,40325,104236,126344,26484,97,74,Yes,Yes,189,22623,13,456752,36139,1010664,VIP,2,6,2026-03-16 08:21:16.262,High,Yes,RM_A
C0444,Customer_444,Male,32,Bhaktapur,Lumbini,Analyst,+2,Unmarried,ACC100445,Current,2020-08-28 08:21:16.288,Lalitpur Branch,205050,707,Active,1686617,Home,9.66,38763,937380,77421,52642,8,49,No,Yes,195,26849,13,704127,21726,1892573,Corporate,1,4,2025-10-19 08:21:16.288,High,No,RM_D
C0793,Customer_793,Male,22,Lalitpur,Gandaki,Banker,Bachelor,Unmarried,ACC100794,Savings,2020-07-16 08:21:16.337,Kathmandu Branch,145715,471,Active,1277331,Business,15.47,37583,1946239,1509,30207,6,0,Yes,No,69,2961,17,539924,5655,181788,Corporate,4,5,2025-12-01 08:21:16.337,Medium,No,RM_B
C0305,Customer_305,Female,28,Bhaktapur,Lumbini,Doctor,Bachelor,Unmarried,ACC100306,Savings,2022-12-26 08:21:16.268,Chitwan Branch,69712,551,Active,1064013,Education,11.34,21745,806565,109300,77826,61,4,Yes,Yes,87,11710,28,420373,10137,987451,VIP,2,7,2025-11-13 08:21:16.268,Low,Yes,RM_A
C0342,Customer_342,Male,21,Butwal,Gandaki,Student,Bachelor,Married,ACC100343,Fixed Deposit,2026-03-25 08:21:16.273,Butwal Branch,236945,454,Active,571615,Vehicle,10.58,41376,1237771,124716,28961,1,73,Yes,No,79,5323,5,959973,32028,1093834,Corporate,1,1,2026-04-15 08:21:16.273,Low,No,RM_C
C0937,Customer_937,Female,36,Biratnagar,Koshi,N/A,PhD,Married,ACC100938,Current,2020-07-06 08:21:16.356,Biratnagar Branch,80677,452,Active,2820900,Home,15.08,28452,69372,118786,76858,97,14,Yes,Yes,101,3839,9,708807,44743,1054334,Retail,1,6,2026-02-07 08:21:16.356,Medium,Yes,RM_B
C0314,Customer_314,Female,62,Biratnagar,Gandaki,Teacher,PhD,Married,ACC100315,Current,2025-06-23 08:21:16.269,Biratnagar Branch,30185,675,Active,930640,Home,8.06,37684,372452,125123,28128,9,73,No,Yes,18,22332,9,400285,26676,1525087,VIP,4,6,2025-06-25 08:21:16.269,Low,Yes,RM_B
C0150,Customer_150,Male,27,Biratnagar,Bagmati,Teacher,+2,Unmarried,ACC100151,Current,2025-07-29 08:21:16.246,Kathmandu Branch,140563,485,Active,1544514,Home,6.2,4739,1454953,61908,21364,50,61,No,Yes,73,35856,17,466576,16314,818093,Retail,4,10,2026-03-14 08:21:16.246,High,Yes,RM_B
C0125,Customer_125,Female,42,Bhaktapur,Koshi,Business,PhD,Married,ACC100126,Current,2021-12-13 08:21:16.243,Biratnagar Branch,146562,477,Active,596625,Business,14.51,9311,1129891,48724,15857,23,96,No,No,50,44200,27,368192,6585,1550667,VIP,2,10,2026-05-17 08:21:16.243,Medium,No,RM_C
C0847,Customer_847,Female,45,Biratnagar,Bagmati,Engineer,PhD,Married,ACC100848,Current,2021-11-22 08:21:16.345,Chitwan Branch,183451,801,Closed,1848022,Business,12.75,12305,277498,126915,38867,32,92,No,No,194,47886,16,467045,26890,625325,Corporate,1,6,2025-12-25 08:21:16.345,Medium,Yes,RM_A
C0886,Customer_886,Male,35,Chitwan,Gandaki,Doctor,+2,Married,ACC100887,Fixed Deposit,2026-03-08 08:21:16.349,Lalitpur Branch,106078,613,,0,Vehicle,12.1,2782,227994,138770,6149,36,81,Yes,No,143,21790,20,126288,46422,997555,Retail,2,3,2026-06-02 08:21:16.349,Low,No,RM_C
C0051,Customer_51,Male,54,Pokhara,Bagmati,Teacher,PhD,Unmarried,ACC100052,Current,2020-03-05 08:21:16.232,Kathmandu Branch,197175,569,Closed,955686,Personal,12.5,6124,1176934,94767,13699,95,83,No,Yes,177,44432,6,237733,32441,1550575,Corporate,2,3,2026-01-31 08:21:16.232,High,No,RM_B
C0354,Customer_354,Female,52,Lalitpur,Lumbini,Business,Bachelor,Unmarried,ACC100355,Fixed Deposit,2021-10-30 08:21:16.275,Bhaktapur Branch,35445,804,Closed,831506,Home,7.09,18471,681440,73956,81353,48,72,No,No,2,14835,9,576275,29861,1988540,Corporate,2,9,2025-09-02 08:21:16.275,Medium,Yes,RM_B
C0999,Customer_999,Female,64,Pokhara,Koshi,Unknown,Bachelor,Married,ACC101000,Savings,2024-02-04 08:21:16.364,Bhaktapur Branch,234184,543,,0,Business,7.77,45398,1165058,58048,75183,83,13,No,No,155,48216,4,421902,27836,429177,VIP,3,6,2026-04-08 08:21:16.364,High,Yes,RM_C
C0143,Customer_143,Female,26,Chitwan,Koshi,Doctor,+2,Unmarried,ACC100144,Savings,2023-11-11 08:21:16.245,Lalitpur Branch,163385,705,Active,127090,Home,7.86,16063,1638042,3710,118588,98,64,Yes,Yes,10,30586,16,540285,15458,363768,Retail,4,5,2025-10-17 08:21:16.245,Low,Yes,RM_B
C0471,Customer_471,Male,62,Kathmandu,Koshi,Teacher,PhD,Unmarried,ACC100472,Fixed Deposit,2025-04-09 08:21:16.292,Butwal Branch,110915,705,Closed,933071,Business,8.81,30273,714865,84540,30349,81,52,Yes,No,44,15658,1,817392,15738,158107,Corporate,4,7,2025-06-30 08:21:16.293,Medium,Yes,RM_D
C0400,Customer_400,Male,29,Biratnagar,Gandaki,Business,Master,Married,ACC100401,Current,2023-04-13 08:21:16.282,Bhaktapur Branch,194502,539,,0,Personal,14.05,18471,1722739,13210,66623,100,47,Yes,No,130,41621,18,101141,20213,1970468,Retail,1,0,2025-12-30 08:21:16.282,High,No,RM_C
C0930,Customer_930,Male,35,Biratnagar,Gandaki,Business,Master,Unmarried,ACC100931,Current,2024-09-14 08:21:16.355,Butwal Branch,245869,709,,0,Home,11.44,37175,38595,16424,49725,7,74,No,No,38,23501,16,418378,26866,993489,Retail,2,1,2026-05-14 08:21:16.355,Medium,Yes,RM_D
C0321,Customer_321,Male,28,Pokhara,Bagmati,Banker,Master,Married,ACC100322,Current,2021-04-03 08:21:16.270,Kathmandu Branch,107837,533,Closed,2209310,Home,9.27,44663,157194,53677,74860,33,61,Yes,No,29,15983,23,33928,11902,1237064,VIP,3,0,2026-01-18 08:21:16.270,Low,Yes,RM_C
C0020,Customer_20,Male,46,Bhaktapur,Gandaki,Student,PhD,Unmarried,ACC100021,Current,2025-08-11 08:21:16.227,Lalitpur Branch,220916,718,,0,Home,9.03,37186,539489,138237,113554,82,53,No,Yes,199,10604,4,604071,6887,1188291,VIP,1,7,2026-04-04 08:21:16.227,Medium,No,RM_C
C0908,Customer_908,Female,48,  kathmandu  ,Koshi,Business,+2,Married,ACC100909,FIXED DEPOSIT,2021-12-07 08:21:16.352,Chitwan Branch,207570,642,Closed,570082,Education,14.26,18384,203237,17358,95177,73,62,Yes,Yes,66,14472,1,443646,22830,1885543,Corporate,4,10,2025-09-28 08:21:16.352,Low,No,RM_D
C0851,Customer_851,Female,44,Chitwan,Koshi,Banker,PhD,Married,ACC100852,Fixed Deposit,2023-06-08 08:21:16.345,Lalitpur Branch,39961,482,Closed,1170170,Home,11.04,17047,1064416,59842,2253,95,22,Yes,No,191,45153,2,414712,38458,788339,Corporate,2,3,2025-09-10 08:21:16.345,Medium,Yes,RM_C
C0895,Customer_895,Male,40,Pokhara,Koshi,Analyst,PhD,Unmarried,ACC100896,Current,2025/31/12,Lalitpur Branch,114251,593,,0,Vehicle,12.81,28710,139543,50592,113760,75,45,Yes,Yes,156,31596,2,164961,13509,512943,Retail,3,5,2025-07-11 08:21:16.351,Low,Yes,RM_D
C0408,Customer_408,Male,39,Lalitpur,Bagmati,Student,Bachelor,Unmarried,ACC100409,Savings,2024-06-27 08:21:16.283,Bhaktapur Branch,171094,501,Active,1485832,Vehicle,8.91,47013,299808,5229,30932,93,92,Yes,Yes,25,32166,17,835300,4163,667453,VIP,4,3,2026-03-21 08:21:16.283,High,Yes,RM_C
C0538,Customer_538,Female,60,Chitwan,Gandaki,Analyst,Bachelor,Unmarried,ACC100539,Savings,2020-11-18 08:21:16.302,Kathmandu Branch,232958,493,Active,1208437,Home,14.5,5253,1239355,57575,50480,92,53,Yes,No,31,20566,12,987628,14597,279186,Retail,2,7,2025-10-16 08:21:16.302,Low,Yes,RM_C
C0694,Customer_694,Male,39,Chitwan,Koshi,Teacher,Bachelor,Married,ACC100695,Fixed Deposit,2019-08-12 08:21:16.323,Pokhara Branch,91420,483,,0,Home,14.01,27277,1946006,33645,63723,21,15,Yes,Yes,169,24678,19,754723,17345,1328982,Corporate,2,1,2025-11-02 08:21:16.323,Medium,No,RM_B
C0039,Customer_39,Female,44,Biratnagar,Bagmati,Business,Master,Unmarried,ACC100040,Fixed Deposit,2019-11-14 08:21:16.230,Biratnagar Branch,154139,822,Closed,135790,Home,13.78,35980,1704287,85674,24937,45,8,No,Yes,110,687,20,288366,1467,1073714,Retail,1,1,2026-04-29 08:21:16.230,Low,No,RM_B
C0176,Customer_176,Male,52,Pokhara,Lumbini,Engineer,Bachelor,Unmarried,ACC100177,Fixed Deposit,2024-11-20 08:21:16.249,Lalitpur Branch,33233,457,Active,239414,Personal,12.48,25901,904100,104817,35389,17,2,Yes,No,29,39433,20,919007,12740,1346448,Corporate,4,4,2025-10-14 08:21:16.249,High,Yes,RM_B
C0246,Customer_246,Female,60,Bhaktapur,Gandaki,Student,+2,Unmarried,ACC100247,Fixed Deposit,2020-05-19 08:21:16.260,Biratnagar Branch,133838,814,Closed,975889,Education,7.89,20757,922947,86090,51414,0,12,No,Yes,109,49614,29,394368,49714,1752490,VIP,1,1,2025-11-03 08:21:16.260,High,No,RM_B
C0893,Customer_893,Male,58,Kathmandu,Koshi,Analyst,,Unmarried,ACC100894,Fixed Deposit,2026-03-04 08:21:16.351,Pokhara Branch,79776,728,Closed,551304,Vehicle,11.95,6400,1253025,58837,36063,6,49,No,Yes,86,14312,23,433260,34263,897725,VIP,3,2,2025-08-13 08:21:16.351,High,No,RM_B
C0722,Customer_722,Male,140,Lalitpur,Bagmati,Business,Bachelor,Unmarried,ACC100723,Savings,2019-10-26 08:21:16.327,Chitwan Branch,129452,685,,0,Business,14.81,34867,1876693,32262,6851,63,18,No,Yes,151,16933,30,305442,40455,837671,Retail,2,4,2026-04-30 08:21:16.327,High,Yes,RM_B
C0944,Customer_944,Female,22,Butwal,Bagmati,Analyst,PhD,Married,ACC100945,Current,2020-02-27 08:21:16.357,Pokhara Branch,242228,708,,0,Education,6.78,19835,150434,31656,26272,12,68,No,Yes,117,10751,24,183056,45176,95230,VIP,1,9,2025-11-15 08:21:16.357,Medium,No,RM_D
C0925,Customer_925,Male,37,Butwal,Koshi,Analyst,Master,Married,ACC100926,Current,2022-08-10 08:21:16.354,Biratnagar Branch,214840 NPR,563,Active,186917,Vehicle,12.9,6210,"NPR 1,662,884.00",135893,55686,84,16,No,Yes,131,39491,4,899460,45307,675266,Retail,2,9,2026-06-07 08:21:16.354,High,Yes,RM_B
C0155,Customer_155,Male,47,Bhaktapur,Gandaki,Analyst,Master,Unmarried,ACC100156,Fixed Deposit,2022-10-27 08:21:16.246,Biratnagar Branch,63778,508,,0,Business,15.31,19358,424080,106977,30599,48,30,Yes,No,142,35018,6,669667,33862,1319265,VIP,2,4,2025-10-26 08:21:16.246,Low,Yes,RM_B
C0639,Customer_639,Male,27,Chitwan,Lumbini,Engineer,Bachelor,Unmarried,ACC100640,Savings,2024-01-21 08:21:16.317,Butwal Branch,191011,516,,0,Home,15.77,9507,1779649,93137,44153,93,51,Yes,Yes,127,26657,20,915135,38024,1998574,VIP,4,3,2025-11-01 08:21:16.317,Medium,No,RM_D
C0288,Customer_288,Female,54,Chitwan,Gandaki,Student,PhD,Unmarried,ACC100289,Savings,2025-12-17 08:21:16.266,Lalitpur Branch,54928,528,,0,Vehicle,13.77,4046,768848,17450,67475,14,99,No,No,40,39301,12,293173,148,1049703,Corporate,5,6,2026-06-03 08:21:16.266,Medium,No,RM_C
C0626,Customer_626,Male,54,Kathmandu,Gandaki,Doctor,PhD,Unmarried,ACC100627,Current,2026-02-23 08:21:16.315,Bhaktapur Branch,102345,724,Closed,2238640,Personal,14.27,49850,943154,55068,3284,33,69,No,No,173,18194,21,967391,8102,1410096,VIP,4,1,2026-02-06 08:21:16.315,Low,No,RM_A
C0742,Customer_742,Female,34,Kathmandu,Lumbini,Banker,+2,Unmarried,ACC100743,Savings,2021-06-16 08:21:16.329,Chitwan Branch,162600 NPR,450,Closed,2137627,Business,14.82,48378,"NPR 674,468.00",15292,68998,68,49,No,Yes,37,27597,14,884350,42235,1305462,VIP,1,4,2026-04-19 08:21:16.329,High,Yes,RM_D
C0570,Customer_570,Female,29,Lalitpur,Lumbini,Business,Master,Married,ACC100571,Current,2021-11-20 08:21:16.308,Lalitpur Branch,87993,583,Closed,766822,Education,8.74,18787,1202647,49170,108299,20,50,Yes,No,4,32826,19,794174,5617,1845927,Corporate,3,8,2026-01-30 08:21:16.308,High,No,RM_A
C0802,Customer_802,Male,27,Lalitpur,Koshi,Student,+2,Married,ACC100803,Fixed Deposit,2020-09-28 08:21:16.338,Biratnagar Branch,45331,667,Closed,1997788,Business,10.49,36288,1048065,88287,3993,54,39,No,Yes,100,27995,2,159327,15919,1353861,Retail,2,10,2025-10-09 08:21:16.338,High,Yes,RM_D
C0018,Customer_18,Female,51,Kathmandu,Lumbini,Banker,Master,Unmarried,ACC100019,Current,2019-12-25 08:21:16.227,Chitwan Branch,214761,593,,0,Business,6.52,40973,1870641,60811,101836,88,36,Yes,No,169,32673,18,394024,35475,527447,VIP,3,3,2025-09-19 08:21:16.227,Low,Yes,RM_D
C0128,Customer_128,Male,36,Bhaktapur,Bagmati,Analyst,Master,Married,ACC100129,Savings,2020-05-29 08:21:16.243,Chitwan Branch,108632,561,Active,662853,Education,14.71,20084,1356765,101197,16250,72,71,No,Yes,162,23635,27,904024,34389,1003423,Corporate,4,0,2026-02-13 08:21:16.243,High,Yes,RM_D
C0323,Customer_323,Female,48,Kathmandu,Koshi,Student,Bachelor,Unmarried,ACC100324,Fixed Deposit,2023-02-16 08:21:16.270,Pokhara Branch,166680,629,,0,Business,7.55,41509,1420113,26588,28215,4,79,Yes,Yes,10,12481,3,868742,38297,865576,Corporate,3,6,2025-07-19 08:21:16.270,Medium,No,RM_D
C0256,Customer_256,Female,54,Pokhara,Gandaki,Engineer,Bachelor,Married,ACC100257,Fixed Deposit,2025-04-27 08:21:16.261,Butwal Branch,109214,687,Active,413979,Personal,9.7,3065,1309485,35098,116641,0,20,No,Yes,48,6146,23,219663,26149,85526,Corporate,2,4,2025-10-26 08:21:16.261,Low,Yes,RM_C
