Customer_ID,Customer_Name,Gender,Age,City,Province,Occupation,Education_Level,Marital_Status,Account_Number,Account_Type,Account_Open_Date,Branch_Name,Monthly_Income,Credit_Score,Loan_Status,Loan_Amount,Loan_Type,Interest_Rate,EMI_Amount,Account_Balance,Monthly_Deposit,Monthly_Withdrawal,Debit_Card_Usage,Credit_Card_Usage,Online_Banking_Usage,Mobile_Banking_Usage,Transaction_Count,Average_Transaction,ATM_Visits,FD_Amount,Insurance_Premium,Investment_Amount,Customer_Segment,Customer_Satisfaction,Complaint_Count,Last_Transaction_Date,Risk_Category,Churn_Status,Relationship_Manager
C0954,Customer_954,Female,32,Kathmandu,Gandaki,Teacher,+2,Married,Acc100955,Fixed Deposit,2022-04-06,Chitwan Branch,243083.0,758,,0.0,Personal,12.52,18245.0,991281.0,107684.0,30867.0,14.0,86.0,,,58.0,43329.0,21.0,130914.0,13168.0,631278.0,Vip,5,3,2026-05-10,Medium,Yes,Rm_C
C0285,Customer_285,Female,43,Kathmandu,Lumbini,Student,Phd,Unmarried,Acc100286,Current,2024-11-07,Bhaktapur Branch,50054.0,719,Closed,1430240.0,Personal,7.7,47530.0,867607.0,13356.0,117523.0,28.0,18.0,,,15.0,17122.0,7.0,523759.0,47075.0,1838949.0,Corporate,2,4,2025-06-25,Low,Yes,Rm_D
C0866,Customer_866,Female,56,Pokhara,Bagmati,Banker,+2,Married,Acc100867,Current,2026-03-21,Kathmandu Branch,169027.0,653,Closed,2073394.0,Education,10.18,32473.0,225111.0,64436.0,85112.0,7.0,54.0,,,161.0,29457.0,30.0,534098.0,20024.0,1196199.0,Retail,2,0,2026-04-06,Medium,Yes,Rm_B
C0435,Customer_435,Female,34,Lalitpur,Gandaki,Student,Master,Married,Acc100436,Fixed Deposit,2021-10-14,Bhaktapur Branch,193435.0,665,,0.0,Education,14.82,40793.0,500281.0,58037.0,83590.0,7.0,17.0,,,162.0,34543.0,4.0,710879.0,13760.0,62971.0,Retail,5,10,2026-04-10,Medium,No,Rm_A
C0154,Customer_154,Female,47,Chitwan,Lumbini,Doctor,Bachelor,Unmarried,Acc100155,Current,2020-11-21,Bhaktapur Branch,170686.0,578,,0.0,Education,11.59,43871.0,1486801.0,127390.0,105146.0,8.0,26.0,,,160.0,20325.0,5.0,132678.0,40981.0,1892634.0,Retail,1,8,2026-03-29,Low,Yes,Rm_C
C0076,Customer_76,Female,56,Chitwan,Lumbini,Business,Phd,Married,Acc100077,Fixed Deposit,2024-02-19,Biratnagar Branch,158713.0,696,Active,747516.0,Education,14.41,11274.0,1155525.0,148784.0,45067.0,3.0,19.0,,,89.0,5004.0,8.0,616654.0,47247.0,1699723.0,Vip,4,6,2026-06-07,High,Yes,Rm_B
C0789,Customer_789,Male,44,Biratnagar,Lumbini,Analyst,+2,Unmarried,Acc100790,Fixed Deposit,2020-07-07,Chitwan Branch,205918.0,706,Active,1902100.0,Personal,9.05,8803.0,1865241.0,66820.0,46523.0,64.0,52.0,,,177.0,7771.0,1.0,292425.0,45019.0,784030.0,Vip,4,6,2026-01-23,Medium,Yes,Rm_C
C0581,Customer_581,Female,36,Biratnagar,Bagmati,Student,Bachelor,Unmarried,Acc100582,Savings,2025-03-11,Butwal Branch,144775.0,728,Closed,1943412.0,Business,13.46,40765.0,461865.0,125994.0,4944.0,66.0,85.0,,,170.0,11109.0,9.0,787055.0,16606.0,1820193.0,Corporate,1,2,2025-11-03,Low,Yes,Rm_A
C0447,Customer_447,Female,23,Chitwan,Gandaki,Engineer,Master,Unmarried,Acc100448,Current,2022-09-05,Pokhara Branch,128289.0,672,,0.0,Personal,7.91,30088.0,1052872.0,102907.0,64839.0,67.0,89.0,,,41.0,13588.0,0.0,698106.0,10020.0,859524.0,Vip,5,5,2026-01-24,Medium,Yes,Rm_A
C0189,Customer_189,Male,54,Chitwan,Koshi,Analyst,Bachelor,Unmarried,Acc100190,Current,2023-11-18,Biratnagar Branch,187381.0,751,Active,2332604.0,Education,11.0,10239.0,1523432.0,137383.0,104963.0,77.0,81.0,,,128.0,2620.0,12.0,389289.0,11235.0,1036373.0,Retail,5,5,2025-12-19,Low,No,Rm_B
C0272,Customer_272,Male,31,Bhaktapur,Bagmati,Banker,Phd,Unmarried,Acc100273,Savings,2021-04-23,Lalitpur Branch,225645.0,713,Active,2199516.0,Business,8.41,32857.0,460874.0,69972.0,76185.0,32.0,70.0,,,40.0,33892.0,16.0,453569.0,27074.0,1948131.0,Retail,1,5,2025-06-24,High,Yes,Rm_B
C0237,Customer_237,Female,64,Chitwan,Gandaki,Student,+2,Married,Acc100238,Fixed Deposit,2022-07-25,Lalitpur Branch,140928.0,814,,0.0,Personal,14.6,47990.0,1836024.0,139125.0,17037.0,24.0,47.0,,,83.0,20030.0,2.0,985899.0,7047.0,1563743.0,Corporate,2,1,2025-06-26,Low,No,Rm_D
C0488,Customer_488,Female,27,Lalitpur,Bagmati,Teacher,Bachelor,Unmarried,Acc100489,Savings,2023-05-07,Biratnagar Branch,186236.0,639,,0.0,Home,9.43,11696.0,645890.0,122224.0,113711.0,35.0,42.0,,,48.0,1439.0,14.0,200268.0,20094.0,1425238.0,Vip,4,4,2026-05-03,Medium,Yes,Rm_B
C0560,Customer_560,Female,36,Pokhara,Koshi,Banker,Unspecified,Unmarried,Acc100561,Savings,2025-01-30,Butwal Branch,204622.0,511,Closed,991091.0,Personal,7.14,10660.0,1752138.0,58370.0,74681.0,83.0,61.0,,,3.0,21958.0,30.0,696850.0,1111.0,1282719.0,Retail,5,7,2026-03-06,Low,No,Rm_A
C0118,Customer_118,Female,34,Butwal,Koshi,Student,Master,Unmarried,Acc100119,Savings,2025-08-10,Butwal Branch,55470.0,773,Active,2505645.0,Home,11.13,30550.0,1998925.0,49762.0,45783.0,7.0,75.0,,,187.0,2712.0,25.0,629842.0,48848.0,1444973.0,Corporate,5,7,2025-11-11,Low,No,Rm_C
C0881,Customer_881,Male,25,Lalitpur,Bagmati,Engineer,Master,Unmarried,Acc100882,Current,2021-09-17,Butwal Branch,171652.0,755,Active,2937791.0,Education,7.77,9838.0,535277.0,51094.0,119053.0,54.0,5.0,,,114.0,10968.0,19.0,91307.0,35280.0,136387.0,Retail,4,0,2026-04-20,High,Yes,Rm_C
C0513,Customer_513,Female,64,Lalitpur,Lumbini,Analyst,Bachelor,Unmarried,Acc100514,Fixed Deposit,2022-01-17,Kathmandu Branch,173811.0,666,Closed,611417.0,Education,11.47,20645.0,1023033.0,7883.0,1895.0,14.0,19.0,,,17.0,2174.0,1.0,982256.0,23730.0,1545624.0,Vip,3,6,2026-01-08,High,Yes,Rm_A
C0598,Customer_598,Female,60,Lalitpur,Koshi,Student,+2,Unmarried,Acc100599,Savings,2026-04-20,Kathmandu Branch,123541.0,560,Closed,1481529.0,Home,9.05,13496.0,199463.0,48653.0,39723.0,21.0,75.0,,,103.0,8470.0,8.0,129509.0,31710.0,1687619.0,Retail,3,5,2026-01-06,Low,Yes,Rm_D
C0644,Customer_644,Male,32,Chitwan,Gandaki,Teacher,Bachelor,Unmarried,Acc100645,Fixed Deposit,2025-06-11,Chitwan Branch,187294.0,653,,0.0,Personal,13.72,18699.0,345053.0,26275.0,72012.0,73.0,10.0,,,57.0,19347.0,19.0,192682.0,30133.0,67232.0,Vip,4,8,2026-05-24,Medium,Yes,Rm_C
C0127,Customer_127,Male,31,Lalitpur,Lumbini,Doctor,Master,Married,Acc100128,Savings,2022-08-21,Lalitpur Branch,51840.0,677,,0.0,Education,8.4,42761.0,135065.0,35936.0,112678.0,74.0,85.0,,,13.0,44437.0,5.0,363244.0,32709.0,1280291.0,Corporate,1,8,2026-05-17,Low,No,Rm_A
C0117,Customer_117,Female,43,Kathmandu,Koshi,Student,+2,Married,Acc100118,Current,2021-12-27,Lalitpur Branch,127438.0,494,Closed,2568810.0,Education,10.56,3016.0,1938772.0,25324.0,92035.0,61.0,89.0,,,122.0,49118.0,0.0,497889.0,29193.0,1052008.0,Vip,3,7,2025-09-21,Medium,Yes,Rm_D
C0474,Customer_474,Male,32,Bhaktapur,Bagmati,Engineer,Phd,Unmarried,Acc100475,Fixed Deposit,2021-02-11,Chitwan Branch,140936.0,617,Closed,788603.0,Home,12.98,35774.0,535892.0,6828.0,93718.0,20.0,66.0,,,112.0,32950.0,21.0,608698.0,115.0,92263.0,Vip,5,3,2025-10-04,Low,No,Rm_C
C0058,Customer_58,Male,30,Chitwan,Gandaki,Banker,+2,Unmarried,Acc100059,Current,2025-07-04,Lalitpur Branch,52933.0,794,Active,1954468.0,Home,9.71,39647.0,314093.0,107733.0,27928.0,39.0,63.0,,,104.0,41810.0,7.0,396693.0,10837.0,1952922.0,Retail,2,4,2025-09-21,Medium,No,Rm_B
C0729,Customer_729,Female,64,Bhaktapur,Gandaki,Student,Master,Married,Acc100730,Savings,2023-12-23,Butwal Branch,195026.0,815,,0.0,Business,10.91,32045.0,956541.0,68613.0,26785.0,36.0,13.0,,,43.0,41970.0,10.0,514879.0,5616.0,459690.0,Corporate,3,0,2025-09-22,Low,No,Rm_B
C0981,Customer_981,Male,25,Pokhara,Gandaki,Doctor,Bachelor,Married,Acc100982,Savings,2020-02-04,Lalitpur Branch,79221.0,636,Active,423612.0,Business,6.96,42529.0,1697122.0,13760.0,71461.0,93.0,19.0,,,72.0,14266.0,11.0,38435.0,49364.0,1828594.0,Corporate,4,1,2025-08-22,Medium,No,Rm_D
C0370,Customer_370,Male,37,Lalitpur,Bagmati,Business,+2,Unmarried,Acc100371,Fixed Deposit,2024-11-02,Biratnagar Branch,146617.0,737,Active,1382343.0,Education,12.29,3230.0,47210.0,96938.0,119595.0,84.0,17.0,,,78.0,14424.0,16.0,376291.0,32790.0,160707.0,Vip,1,9,2026-01-11,High,No,Rm_C
C0269,Customer_269,Female,39,Lalitpur,Lumbini,Engineer,Master,Unmarried,Acc100270,Fixed Deposit,2021-01-17,Biratnagar Branch,190425.0,507,,0.0,Personal,8.15,37988.0,490476.0,95163.0,15694.0,29.0,39.0,,,147.0,19129.0,16.0,323188.0,35077.0,476594.0,Corporate,5,0,2026-04-06,High,Yes,Rm_C
C0047,Customer_47,Male,25,Pokhara,Bagmati,Banker,+2,Unmarried,Acc100048,Current,2020-05-25,Pokhara Branch,152214.0,563,Active,227465.0,Business,8.1,29128.0,309034.0,79291.0,81765.0,90.0,87.0,,,77.0,28220.0,11.0,927447.0,21191.0,1759057.0,Retail,3,10,2026-05-27,High,Yes,Rm_A
C0350,Customer_350,Female,43,Butwal,Gandaki,Analyst,+2,Married,Acc100351,Fixed Deposit,2025-12-11,Bhaktapur Branch,182190.0,766,Active,2798021.0,Business,15.99,17877.0,1256731.0,16422.0,40458.0,8.0,85.0,,,161.0,11734.0,0.0,490621.0,4273.0,1321973.0,Vip,3,2,2025-06-23,High,Yes,Rm_C
C0196,Customer_196,Female,24,Chitwan,Gandaki,Analyst,Phd,Unmarried,Acc100197,Fixed Deposit,2024-03-26,Biratnagar Branch,214844.0,500,Closed,2000392.0,Business,15.97,29746.0,1739933.0,120325.0,68766.0,82.0,11.0,,,157.0,27566.0,27.0,63202.0,17988.0,182524.0,Corporate,4,3,2025-10-18,High,No,Rm_C
C0103,Customer_103,Male,41,Pokhara,Gandaki,Business,Phd,Married,Acc100104,Current,2025-07-28,Pokhara Branch,235306.0,568,Active,2089739.0,Vehicle,14.28,4999.0,1359312.0,38557.0,22418.0,16.0,6.0,,,104.0,20383.0,28.0,743048.0,6096.0,168907.0,Vip,1,8,2025-12-29,High,Yes,Rm_D
C0900,Customer_900,Male,53,Chitwan,Lumbini,Banker,Phd,Unmarried,Acc100901,Fixed Deposit,2025-08-06,Kathmandu Branch,53884.0,555,,0.0,Home,7.51,39828.0,969322.0,108478.0,16023.0,15.0,50.0,,,115.0,49498.0,0.0,661368.0,15021.0,606389.0,Corporate,1,3,2025-06-29,Low,Yes,Rm_D
C0746,Customer_746,Female,45,Kathmandu,Koshi,Student,Bachelor,Unmarried,Acc100747,Savings,2021-06-07,Chitwan Branch,165176.0,549,,0.0,Education,12.59,38063.0,1097029.0,29843.0,12267.0,59.0,1.0,,,186.0,27567.0,17.0,682679.0,16855.0,607888.0,Vip,1,9,2026-02-21,High,No,Rm_B
C0894,Customer_894,Male,42,Biratnagar,Koshi,Doctor,Bachelor,Married,Acc100895,Current,2023-10-29,Kathmandu Branch,241658.0,811,Active,1223562.0,Business,15.03,18219.0,931521.0,149163.0,117445.0,62.0,0.0,,,32.0,20763.0,6.0,842650.0,29733.0,1299051.0,Corporate,3,7,2025-09-23,Medium,Yes,Rm_C
C0264,Customer_264,Female,30,Pokhara,Bagmati,Engineer,+2,Married,Acc100265,Current,2025-02-27,Lalitpur Branch,121520.0,826,Active,2878898.0,Home,14.11,40325.0,104236.0,126344.0,26484.0,97.0,74.0,,,189.0,22623.0,13.0,456752.0,36139.0,1010664.0,Vip,2,6,2026-03-16,High,Yes,Rm_A
C0444,Customer_444,Male,32,Bhaktapur,Lumbini,Analyst,+2,Unmarried,Acc100445,Current,2020-08-28,Lalitpur Branch,205050.0,707,Active,1686617.0,Home,9.66,38763.0,937380.0,77421.0,52642.0,8.0,49.0,,,195.0,26849.0,13.0,704127.0,21726.0,1892573.0,Corporate,1,4,2025-10-19,High,No,Rm_D
C0793,Customer_793,Male,22,Lalitpur,Gandaki,Banker,Bachelor,Unmarried,Acc100794,Savings,2020-07-16,Kathmandu Branch,145715.0,471,Active,1277331.0,Business,15.47,37583.0,1946239.0,1509.0,30207.0,6.0,0.0,,,69.0,2961.0,17.0,539924.0,5655.0,181788.0,Corporate,4,5,2025-12-01,Medium,No,Rm_B
C0305,Customer_305,Female,28,Bhaktapur,Lumbini,Doctor,Bachelor,Unmarried,Acc100306,Savings,2022-12-26,Chitwan Branch,69712.0,551,Active,1064013.0,Education,11.34,21745.0,806565.0,109300.0,77826.0,61.0,4.0,,,87.0,11710.0,28.0,420373.0,10137.0,987451.0,Vip,2,7,2025-11-13,Low,Yes,Rm_A
C0342,Customer_342,Male,21,Butwal,Gandaki,Student,Bachelor,Married,Acc100343,Fixed Deposit,2026-03-25,Butwal Branch,236945.0,454,Active,571615.0,Vehicle,10.58,41376.0,1237771.0,124716.0,28961.0,1.0,73.0,,,79.0,5323.0,5.0,959973.0,32028.0,1093834.0,Corporate,1,1,2026-04-15,Low,No,Rm_C
C0937,Customer_937,Female,36,Biratnagar,Koshi,Unemployed/Other,Phd,Married,Acc100938,Current,2020-07-06,Biratnagar Branch,80677.0,452,Active,2820900.0,Home,15.08,28452.0,69372.0,118786.0,76858.0,97.0,14.0,,,101.0,3839.0,9.0,708807.0,44743.0,1054334.0,Retail,1,6,2026-02-07,Medium,Yes,Rm_B
C0314,Customer_314,Female,62,Biratnagar,Gandaki,Teacher,Phd,Married,Acc100315,Current,2025-06-23,Biratnagar Branch,30185.0,675,Active,930640.0,Home,8.06,37684.0,372452.0,125123.0,28128.0,9.0,73.0,,,18.0,22332.0,9.0,400285.0,26676.0,1525087.0,Vip,4,6,2025-06-25,Low,Yes,Rm_B
C0150,Customer_150,Male,27,Biratnagar,Bagmati,Teacher,+2,Unmarried,Acc100151,Current,2025-07-29,Kathmandu Branch,140563.0,485,Active,1544514.0,Home,6.2,4739.0,1454953.0,61908.0,21364.0,50.0,61.0,,,73.0,35856.0,17.0,466576.0,16314.0,818093.0,Retail,4,10,2026-03-14,High,Yes,Rm_B
C0125,Customer_125,Female,42,Bhaktapur,Koshi,Business,Phd,Married,Acc100126,Current,2021-12-13,Biratnagar Branch,146562.0,477,Active,596625.0,Business,14.51,9311.0,1129891.0,48724.0,15857.0,23.0,96.0,,,50.0,44200.0,27.0,368192.0,6585.0,1550667.0,Vip,2,10,2026-05-17,Medium,No,Rm_C
C0847,Customer_847,Female,45,Biratnagar,Bagmati,Engineer,Phd,Married,Acc100848,Current,2021-11-22,Chitwan Branch,183451.0,801,Closed,1848022.0,Business,12.75,12305.0,277498.0,126915.0,38867.0,32.0,92.0,,,194.0,47886.0,16.0,467045.0,26890.0,625325.0,Corporate,1,6,2025-12-25,Medium,Yes,Rm_A
C0886,Customer_886,Male,35,Chitwan,Gandaki,Doctor,+2,Married,Acc100887,Fixed Deposit,2026-03-08,Lalitpur Branch,106078.0,613,,0.0,Vehicle,12.1,2782.0,227994.0,138770.0,6149.0,36.0,81.0,,,143.0,21790.0,20.0,126288.0,46422.0,997555.0,Retail,2,3,2026-06-02,Low,No,Rm_C
C0051,Customer_51,Male,54,Pokhara,Bagmati,Teacher,Phd,Unmarried,Acc100052,Current,2020-03-05,Kathmandu Branch,197175.0,569,Closed,955686.0,Personal,12.5,6124.0,1176934.0,94767.0,13699.0,95.0,83.0,,,177.0,44432.0,6.0,237733.0,32441.0,1550575.0,Corporate,2,3,2026-01-31,High,No,Rm_B
C0354,Customer_354,Female,52,Lalitpur,Lumbini,Business,Bachelor,Unmarried,Acc100355,Fixed Deposit,2021-10-30,Bhaktapur Branch,35445.0,804,Closed,831506.0,Home,7.09,18471.0,681440.0,73956.0,81353.0,48.0,72.0,,,2.0,14835.0,9.0,576275.0,29861.0,1988540.0,Corporate,2,9,2025-09-02,Medium,Yes,Rm_B
C0999,Customer_999,Female,64,Pokhara,Koshi,Unemployed/Other,Bachelor,Married,Acc101000,Savings,2024-02-04,Bhaktapur Branch,234184.0,543,,0.0,Business,7.77,45398.0,1165058.0,58048.0,75183.0,83.0,13.0,,,155.0,48216.0,4.0,421902.0,27836.0,429177.0,Vip,3,6,2026-04-08,High,Yes,Rm_C
C0143,Customer_143,Female,26,Chitwan,Koshi,Doctor,+2,Unmarried,Acc100144,Savings,2023-11-11,Lalitpur Branch,163385.0,705,Active,127090.0,Home,7.86,16063.0,1638042.0,3710.0,118588.0,98.0,64.0,,,10.0,30586.0,16.0,540285.0,15458.0,363768.0,Retail,4,5,2025-10-17,Low,Yes,Rm_B
C0471,Customer_471,Male,62,Kathmandu,Koshi,Teacher,Phd,Unmarried,Acc100472,Fixed Deposit,2025-04-09,Butwal Branch,110915.0,705,Closed,933071.0,Business,8.81,30273.0,714865.0,84540.0,30349.0,81.0,52.0,,,44.0,15658.0,1.0,817392.0,15738.0,158107.0,Corporate,4,7,2025-06-30,Medium,Yes,Rm_D
C0400,Customer_400,Male,29,Biratnagar,Gandaki,Business,Master,Married,Acc100401,Current,2023-04-13,Bhaktapur Branch,194502.0,539,,0.0,Personal,14.05,18471.0,1722739.0,13210.0,66623.0,100.0,47.0,,,130.0,41621.0,18.0,101141.0,20213.0,1970468.0,Retail,1,0,2025-12-30,High,No,Rm_C
C0930,Customer_930,Male,35,Biratnagar,Gandaki,Business,Master,Unmarried,Acc100931,Current,2024-09-14,Butwal Branch,245869.0,709,,0.0,Home,11.44,37175.0,38595.0,16424.0,49725.0,7.0,74.0,,,38.0,23501.0,16.0,418378.0,26866.0,993489.0,Retail,2,1,2026-05-14,Medium,Yes,Rm_D
C0321,Customer_321,Male,28,Pokhara,Bagmati,Banker,Master,Married,Acc100322,Current,2021-04-03,Kathmandu Branch,107837.0,533,Closed,2209310.0,Home,9.27,44663.0,157194.0,53677.0,74860.0,33.0,61.0,,,29.0,15983.0,23.0,33928.0,11902.0,1237064.0,Vip,3,0,2026-01-18,Low,Yes,Rm_C
C0020,Customer_20,Male,46,Bhaktapur,Gandaki,Student,Phd,Unmarried,Acc100021,Current,2025-08-11,Lalitpur Branch,220916.0,718,,0.0,Home,9.03,37186.0,539489.0,138237.0,113554.0,82.0,53.0,,,199.0,10604.0,4.0,604071.0,6887.0,1188291.0,Vip,1,7,2026-04-04,Medium,No,Rm_C
C0908,Customer_908,Female,48,Kathmandu,Koshi,Business,+2,Married,Acc100909,Fixed Deposit,2021-12-07,Chitwan Branch,207570.0,642,Closed,570082.0,Education,14.26,18384.0,203237.0,17358.0,95177.0,73.0,62.0,,,66.0,14472.0,1.0,443646.0,22830.0,1885543.0,Corporate,4,10,2025-09-28,Low,No,Rm_D
C0851,Customer_851,Female,44,Chitwan,Koshi,Banker,Phd,Married,Acc100852,Fixed Deposit,2023-06-08,Lalitpur Branch,39961.0,482,Closed,1170170.0,Home,11.04,17047.0,1064416.0,59842.0,2253.0,95.0,22.0,,,191.0,45153.0,2.0,414712.0,38458.0,788339.0,Corporate,2,3,2025-09-10,Medium,Yes,Rm_C
C0895,Customer_895,Male,40,Pokhara,Koshi,Analyst,Phd,Unmarried,Acc100896,Current,2023-06-08,Lalitpur Branch,114251.0,593,,0.0,Vehicle,12.81,28710.0,139543.0,50592.0,113760.0,75.0,45.0,,,156.0,31596.0,2.0,164961.0,13509.0,512943.0,Retail,3,5,2025-07-11,Low,Yes,Rm_D
C0408,Customer_408,Male,39,Lalitpur,Bagmati,Student,Bachelor,Unmarried,Acc100409,Savings,2024-06-27,Bhaktapur Branch,171094.0,501,Active,1485832.0,Vehicle,8.91,47013.0,299808.0,5229.0,30932.0,93.0,92.0,,,25.0,32166.0,17.0,835300.0,4163.0,667453.0,Vip,4,3,2026-03-21,High,Yes,Rm_C
C0538,Customer_538,Female,60,Chitwan,Gandaki,Analyst,Bachelor,Unmarried,Acc100539,Savings,2020-11-18,Kathmandu Branch,232958.0,493,Active,1208437.0,Home,14.5,5253.0,1239355.0,57575.0,50480.0,92.0,53.0,,,31.0,20566.0,12.0,987628.0,14597.0,279186.0,Retail,2,7,2025-10-16,Low,Yes,Rm_C
C0694,Customer_694,Male,39,Chitwan,Koshi,Teacher,Bachelor,Married,Acc100695,Fixed Deposit,2019-08-12,Pokhara Branch,91420.0,483,,0.0,Home,14.01,27277.0,1946006.0,33645.0,63723.0,21.0,15.0,,,169.0,24678.0,19.0,754723.0,17345.0,1328982.0,Corporate,2,1,2025-11-02,Medium,No,Rm_B
C0039,Customer_39,Female,44,Biratnagar,Bagmati,Business,Master,Unmarried,Acc100040,Fixed Deposit,2019-11-14,Biratnagar Branch,154139.0,822,Closed,135790.0,Home,13.78,35980.0,1704287.0,85674.0,24937.0,45.0,8.0,,,110.0,687.0,20.0,288366.0,1467.0,1073714.0,Retail,1,1,2026-04-29,Low,No,Rm_B
C0176,Customer_176,Male,52,Pokhara,Lumbini,Engineer,Bachelor,Unmarried,Acc100177,Fixed Deposit,2024-11-20,Lalitpur Branch,33233.0,457,Active,239414.0,Personal,12.48,25901.0,904100.0,104817.0,35389.0,17.0,2.0,,,29.0,39433.0,20.0,919007.0,12740.0,1346448.0,Corporate,4,4,2025-10-14,High,Yes,Rm_B
C0246,Customer_246,Female,60,Bhaktapur,Gandaki,Student,+2,Unmarried,Acc100247,Fixed Deposit,2020-05-19,Biratnagar Branch,133838.0,814,Closed,975889.0,Education,7.89,20757.0,922947.0,86090.0,51414.0,0.0,12.0,,,109.0,49614.0,29.0,394368.0,49714.0,1752490.0,Vip,1,1,2025-11-03,High,No,Rm_B
C0893,Customer_893,Male,58,Kathmandu,Koshi,Analyst,Unspecified,Unmarried,Acc100894,Fixed Deposit,2026-03-04,Pokhara Branch,79776.0,728,Closed,551304.0,Vehicle,11.95,6400.0,1253025.0,58837.0,36063.0,6.0,49.0,,,86.0,14312.0,23.0,433260.0,34263.0,897725.0,Vip,3,2,2025-08-13,High,No,Rm_B
C0722,Customer_722,Male,42,Lalitpur,Bagmati,Business,Bachelor,Unmarried,Acc100723,Savings,2019-10-26,Chitwan Branch,129452.0,685,,0.0,Business,14.81,34867.0,1876693.0,32262.0,6851.0,63.0,18.0,,,151.0,16933.0,30.0,305442.0,40455.0,837671.0,Retail,2,4,2026-04-30,High,Yes,Rm_B
C0944,Customer_944,Female,22,Butwal,Bagmati,Analyst,Phd,Married,Acc100945,Current,2020-02-27,Pokhara Branch,242228.0,708,,0.0,Education,6.78,19835.0,150434.0,31656.0,26272.0,12.0,68.0,,,117.0,10751.0,24.0,183056.0,45176.0,95230.0,Vip,1,9,2025-11-15,Medium,No,Rm_D
C0155,Customer_155,Male,47,Bhaktapur,Gandaki,Analyst,Master,Unmarried,Acc100156,Fixed Deposit,2022-10-27,Biratnagar Branch,63778.0,508,,0.0,Business,15.31,19358.0,424080.0,106977.0,30599.0,48.0,30.0,,,142.0,35018.0,6.0,669667.0,33862.0,1319265.0,Vip,2,4,2025-10-26,Low,Yes,Rm_B
C0639,Customer_639,Male,27,Chitwan,Lumbini,Engineer,Bachelor,Unmarried,Acc100640,Savings,2024-01-21,Butwal Branch,191011.0,516,,0.0,Home,15.77,9507.0,1779649.0,93137.0,44153.0,93.0,51.0,,,127.0,26657.0,20.0,915135.0,38024.0,1998574.0,Vip,4,3,2025-11-01,Medium,No,Rm_D
C0288,Customer_288,Female,54,Chitwan,Gandaki,Student,Phd,Unmarried,Acc100289,Savings,2025-12-17,Lalitpur Branch,54928.0,528,,0.0,Vehicle,13.77,4046.0,768848.0,17450.0,67475.0,14.0,99.0,,,40.0,39301.0,12.0,293173.0,148.0,1049703.0,Corporate,5,6,2026-06-03,Medium,No,Rm_C
C0626,Customer_626,Male,54,Kathmandu,Gandaki,Doctor,Phd,Unmarried,Acc100627,Current,2026-02-23,Bhaktapur Branch,102345.0,724,Closed,2238640.0,Personal,14.27,49850.0,943154.0,55068.0,3284.0,33.0,69.0,,,173.0,18194.0,21.0,967391.0,8102.0,1410096.0,Vip,4,1,2026-02-06,Low,No,Rm_A
C0742,Customer_742,Female,34,Kathmandu,Lumbini,Banker,+2,Unmarried,Acc100743,Savings,2021-06-16,Chitwan Branch,162600.0,450,Closed,2137627.0,Business,14.82,48378.0,674468.0,15292.0,68998.0,68.0,49.0,,,37.0,27597.0,14.0,884350.0,42235.0,1305462.0,Vip,1,4,2026-04-19,High,Yes,Rm_D
C0570,Customer_570,Female,29,Lalitpur,Lumbini,Business,Master,Married,Acc100571,Current,2021-11-20,Lalitpur Branch,87993.0,583,Closed,766822.0,Education,8.74,18787.0,1202647.0,49170.0,108299.0,20.0,50.0,,,4.0,32826.0,19.0,794174.0,5617.0,1845927.0,Corporate,3,8,2026-01-30,High,No,Rm_A
C0802,Customer_802,Male,27,Lalitpur,Koshi,Student,+2,Married,Acc100803,Fixed Deposit,2020-09-28,Biratnagar Branch,45331.0,667,Closed,1997788.0,Business,10.49,36288.0,1048065.0,88287.0,3993.0,54.0,39.0,,,100.0,27995.0,2.0,159327.0,15919.0,1353861.0,Retail,2,10,2025-10-09,High,Yes,Rm_D
C0018,Customer_18,Female,51,Kathmandu,Lumbini,Banker,Master,Unmarried,Acc100019,Current,2019-12-25,Chitwan Branch,214761.0,593,,0.0,Business,6.52,40973.0,1870641.0,60811.0,101836.0,88.0,36.0,,,169.0,32673.0,18.0,394024.0,35475.0,527447.0,Vip,3,3,2025-09-19,Low,Yes,Rm_D
C0128,Customer_128,Male,36,Bhaktapur,Bagmati,Analyst,Master,Married,Acc100129,Savings,2020-05-29,Chitwan Branch,108632.0,561,Active,662853.0,Education,14.71,20084.0,1356765.0,101197.0,16250.0,72.0,71.0,,,162.0,23635.0,27.0,904024.0,34389.0,1003423.0,Corporate,4,0,2026-02-13,High,Yes,Rm_D
C0323,Customer_323,Female,48,Kathmandu,Koshi,Student,Bachelor,Unmarried,Acc100324,Fixed Deposit,2023-02-16,Pokhara Branch,166680.0,629,,0.0,Business,7.55,41509.0,1420113.0,26588.0,28215.0,4.0,79.0,,,10.0,12481.0,3.0,868742.0,38297.0,865576.0,Corporate,3,6,2025-07-19,Medium,No,Rm_D
C0256,Customer_256,Female,54,Pokhara,Gandaki,Engineer,Bachelor,Married,Acc100257,Fixed Deposit,2025-04-27,Butwal Branch,109214.0,687,Active,413979.0,Personal,9.7,3065.0,1309485.0,35098.0,116641.0,0.0,20.0,,,48.0,6146.0,23.0,219663.0,26149.0,85526.0,Corporate,2,4,2025-10-26,Low,Yes,Rm_C
